DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,# Level 1,% Level 1,# Level 2,% Level 2,# Level 3,% Level 3,# Level 4,% Level 4,# Level 3+4,% Level 3+4
01M142,P.S. 142 AMALIA CASTRO,All Grades,2018,All Students,99,596.1918945,24,24.24242401,37,37.37373734,33,33.33333206,5,5.050505161,38,38.38383865
01M142,P.S. 142 AMALIA CASTRO,4,2017,All Students,34,311.4411621,4,11.76470566,16,47.05882263,10,29.41176414,4,11.76470566,14,41.17647171
01M142,P.S. 142 AMALIA CASTRO,All Grades,2017,All Students,128,302.734375,32,25,56,43.75,32,25,8,6.25,40,31.25
01M142,P.S. 142 AMALIA CASTRO,4,2016,All Students,58,295.8103333,22,37.93103409,27,46.55172348,5,8.620689392,4,6.896551609,9,15.51724148
01M142,P.S. 142 AMALIA CASTRO,All Grades,2016,All Students,144,294.284729,59,40.97222137,58,40.27777863,21,14.58333302,6,4.166666508,27,18.75
01M142,P.S. 142 AMALIA CASTRO,4,2015,All Students,46,284.0217285,17,36.95652008,26,56.52173996,3,6.521739006,0,0,3,6.521739006
01M142,P.S. 142 AMALIA CASTRO,All Grades,2015,All Students,163,283.9693298,78,47.85276031,68,41.71779251,17,10.42944813,0,0,17,10.42944813
01M142,P.S. 142 AMALIA CASTRO,4,2014,All Students,57,292.2807007,24,42.10526276,22,38.59649277,8,14.03508759,3,5.263157845,11,19.29824638
01M142,P.S. 142 AMALIA CASTRO,All Grades,2014,All Students,153,285.0718994,77,50.32679749,60,39.2156868,13,8.496731758,3,1.960784316,16,10.45751667
01M142,P.S. 142 AMALIA CASTRO,4,2013,All Students,54,291.8888855,21,38.88888931,25,46.29629517,8,14.81481457,0,0,8,14.81481457
01M142,P.S. 142 AMALIA CASTRO,All Grades,2013,All Students,167,290.3233643,77,46.10778427,66,39.52095795,23,13.77245522,1,0.5988023877,24,14.37125778
01M184,P.S. 184M SHUANG WEN,4,2023,All Students,48,469.3541565,1,2.083333254,6,12.5,16,33.33333206,25,52.08333206,41,85.41666412
01M184,P.S. 184M SHUANG WEN,6,2023,All Students,79,466.7974548,0,0,10,12.65822792,27,34.17721558,42,53.16455841,69,87.34177399
01M184,P.S. 184M SHUANG WEN,8,2023,All Students,89,470,0,0,11,12.35955048,24,26.96629143,54,60.67415619,78,87.64044952
01M184,P.S. 184M SHUANG WEN,3,2022,All Students,46,607.5,1,2.173913002,16,34.78260803,23,50,6,13.04347801,29,63.04347992
01M184,P.S. 184M SHUANG WEN,5,2022,All Students,51,615.2548828,4,7.843137264,11,21.56862831,15,29.41176414,21,41.17647171,36,70.58823395
01M184,P.S. 184M SHUANG WEN,7,2022,All Students,87,617.3218384,4,4.597701073,16,18.39080429,27,31.03448296,40,45.97701263,67,77.0114975
01M184,P.S. 184M SHUANG WEN,All Grades,2022,All Students,404,613.8787231,23,5.693069458,78,19.30693054,125,30.94059372,178,44.05940628,303,75
01M184,P.S. 184M SHUANG WEN,4,2019,All Students,62,613.8709717,2,3.225806475,9,14.51612949,28,45.16128922,23,37.09677505,51,82.25806427
01M184,P.S. 184M SHUANG WEN,6,2019,All Students,84,616.0714111,6,7.142857075,9,10.71428585,10,11.90476227,59,70.23809814,69,82.14286041
01M184,P.S. 184M SHUANG WEN,8,2019,All Students,76,610.3552856,8,10.52631569,9,11.84210491,25,32.89473724,34,44.73684311,59,77.63157654
01M184,P.S. 184M SHUANG WEN,3,2018,All Students,65,609.7230835,4,6.153846264,12,18.46153831,42,64.61538696,7,10.76923084,49,75.38461304
01M184,P.S. 184M SHUANG WEN,5,2018,All Students,48,611.270813,6,12.5,11,22.91666603,20,41.66666794,11,22.91666603,31,64.58333588
01M184,P.S. 184M SHUANG WEN,7,2018,All Students,77,613.5064697,6,7.792207718,17,22.07792282,27,35.06493378,27,35.06493378,54,70.12986755
01M184,P.S. 184M SHUANG WEN,All Grades,2018,All Students,420,611.7547607,38,9.047618866,78,18.5714283,157,37.38095093,147,35,304,72.38095093
01M184,P.S. 184M SHUANG WEN,4,2017,All Students,53,332.3018799,2,3.773584843,10,18.86792374,22,41.50943375,19,35.84905624,41,77.35848999
01M184,P.S. 184M SHUANG WEN,6,2017,All Students,75,312.1733398,10,13.33333302,30,40,18,24,17,22.66666603,35,46.66666794
01M184,P.S. 184M SHUANG WEN,8,2017,All Students,73,327.8904114,4,5.479452133,16,21.91780853,29,39.72602844,24,32.8767128,53,72.60273743
01M184,P.S. 184M SHUANG WEN,3,2016,All Students,59,326.5084839,4,6.779661179,19,32.20338821,28,47.45762634,8,13.55932236,36,61.0169487
01M184,P.S. 184M SHUANG WEN,5,2016,All Students,63,325.0793762,5,7.936507702,15,23.80952454,23,36.50793839,20,31.74603081,43,68.25396729
01M184,P.S. 184M SHUANG WEN,7,2016,All Students,72,327.652771,6,8.333333015,14,19.44444466,30,41.66666794,22,30.55555534,52,72.22222137
01M184,P.S. 184M SHUANG WEN,All Grades,2016,All Students,376,326.1941528,23,6.117021084,105,27.92553139,139,36.96808624,109,28.98936081,248,65.95744324
01M184,P.S. 184M SHUANG WEN,4,2015,All Students,65,324.83078,4,6.153846264,19,29.23077011,22,33.84615326,20,30.76922989,42,64.61538696
01M184,P.S. 184M SHUANG WEN,6,2015,All Students,60,329.8833313,2,3.333333254,15,25,16,26.66666603,27,45,43,71.66666412
01M184,P.S. 184M SHUANG WEN,8,2015,All Students,56,338.03570560000003,0,0,6,10.71428585,30,53.57143021,20,35.714286799999996,50,89.2857132
01M184,P.S. 184M SHUANG WEN,3,2014,All Students,72,321,10,13.88888931,17,23.61111069,39,54.16666794,6,8.333333015,45,62.5
01M184,P.S. 184M SHUANG WEN,5,2014,All Students,62,318.6774292,5,8.064516068,20,32.25806427,28,45.16128922,9,14.51612949,37,59.67741776
01M184,P.S. 184M SHUANG WEN,7,2014,All Students,59,335.5593262,1,1.694915295,5,8.474575996,35,59.32203293,18,30.50847435,53,89.83050537
01M184,P.S. 184M SHUANG WEN,All Grades,2014,All Students,374,326.7486572,27,7.219251156,84,22.45989227,167,44.65240479,96,25.6684494,263,70.32085419
01M184,P.S. 184M SHUANG WEN,4,2013,All Students,70,324.1000061,4,5.714285851,22,31.4285717,28,40,16,22.857143399999998,44,62.8571434
01M184,P.S. 184M SHUANG WEN,6,2013,All Students,57,334.2456055,0,0,12,21.05263138,19,33.33333206,26,45.61403656,45,78.94736481
01M184,P.S. 184M SHUANG WEN,8,2013,All Students,52,333.6730652,1,1.923076868,11,21.15384674,20,38.46154022,20,38.46154022,40,76.92308044
01M188,P.S. 188 THE ISLAND SCHOOL,3,2023,All Students,31,456.0645142,2,6.451612949,8,25.8064518,13,41.93548203,8,25.8064518,21,67.74193573
01M188,P.S. 188 THE ISLAND SCHOOL,5,2023,All Students,33,446.8787842,5,15.15151501,11,33.33333206,15,45.45454407,2,6.060606003,17,51.51515198
01M188,P.S. 188 THE ISLAND SCHOOL,7,2023,All Students,51,453,5,9.8039217,16,31.37254906,22,43.13725662,8,15.68627453,30,58.82352829
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2023,All Students,224,448.37054439999997,34,15.178571699999999,80,35.714286799999996,76,33.92856979,34,15.178571699999999,110,49.1071434
01M188,P.S. 188 THE ISLAND SCHOOL,4,2022,All Students,32,588.34375,11,34.375,12,37.5,6,18.75,3,9.375,9,28.125
01M188,P.S. 188 THE ISLAND SCHOOL,6,2022,All Students,52,593.0576782,16,30.76922989,22,42.30769348,12,23.07692337,2,3.846153736,14,26.92307663
01M188,P.S. 188 THE ISLAND SCHOOL,8,2022,All Students,48,593.75,9,18.75,25,52.08333206,12,25,2,4.166666508,14,29.16666603
01M188,P.S. 188 THE ISLAND SCHOOL,3,2019,All Students,43,591.9767456,4,9.302325249,31,72.09302521,8,18.6046505,0,0,8,18.6046505
01M188,P.S. 188 THE ISLAND SCHOOL,5,2019,All Students,48,591.395813,24,50,20,41.66666794,3,6.25,1,2.083333254,4,8.333333015
01M188,P.S. 188 THE ISLAND SCHOOL,7,2019,All Students,50,600.0200195,13,26,20,40,16,32,1,2,17,34
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2019,All Students,269,593.8215332,73,27.13754654,129,47.95539093,61,22.67658043,6,2.230483294,67,24.90706253
01M188,P.S. 188 THE ISLAND SCHOOL,4,2018,All Students,41,598.2926636,5,12.19512177,19,46.341465,15,36.5853653,2,4.878048897,17,41.46341324
01M188,P.S. 188 THE ISLAND SCHOOL,6,2018,All Students,39,598.6923218,5,12.82051277,15,38.46154022,17,43.58974457,2,5.128205299,19,48.71794891
01M188,P.S. 188 THE ISLAND SCHOOL,8,2018,All Students,54,605.0740967,1,1.851851821,25,46.29629517,15,27.77777863,13,24.07407379,28,51.85185242
01M188,P.S. 188 THE ISLAND SCHOOL,3,2017,All Students,45,284.8666687,25,55.55555725,11,24.44444466,8,17.77777863,1,2.222222328,9,20
01M188,P.S. 188 THE ISLAND SCHOOL,5,2017,All Students,36,284.4166565,16,44.44444275,14,38.88888931,6,16.66666603,0,0,6,16.66666603
01M188,P.S. 188 THE ISLAND SCHOOL,7,2017,All Students,51,295.6666565,19,37.25490189,23,45.09803772,8,15.68627453,1,1.960784316,9,17.64705849
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2017,All Students,273,287.6813049,117,42.8571434,115,42.12454224,38,13.91941357,3,1.098901153,41,15.01831532
01M188,P.S. 188 THE ISLAND SCHOOL,4,2016,All Students,37,288.4053955,13,35.13513565,20,54.05405426,3,8.108108521,1,2.702702761,4,10.81081104
01M188,P.S. 188 THE ISLAND SCHOOL,6,2016,All Students,48,298.375,9,18.75,30,62.5,7,14.58333302,2,4.166666508,9,18.75
01M188,P.S. 188 THE ISLAND SCHOOL,8,2016,All Students,50,293.5599976,14,28,24,48,12,24,0,0,12,24
01M188,P.S. 188 THE ISLAND SCHOOL,3,2015,All Students,39,278.1794739,22,56.41025543,12,30.76922989,5,12.82051277,0,0,5,12.82051277
01M188,P.S. 188 THE ISLAND SCHOOL,5,2015,All Students,48,278.2083435,26,54.16666794,17,35.41666794,5,10.41666698,0,0,5,10.41666698
01M188,P.S. 188 THE ISLAND SCHOOL,7,2015,All Students,54,281.5,31,57.40740585,20,37.0370369,3,5.555555344,0,0,3,5.555555344
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2015,All Students,300,280.2600098,168,56,102,34,27,9,3,1,30,10
01M188,P.S. 188 THE ISLAND SCHOOL,4,2014,All Students,46,282.0217285,22,47.82608795,22,47.82608795,2,4.347826004,0,0,2,4.347826004
01M188,P.S. 188 THE ISLAND SCHOOL,6,2014,All Students,43,279.8139648,23,53.4883728,20,46.5116272,0,0,0,0,0,0
01M188,P.S. 188 THE ISLAND SCHOOL,8,2014,All Students,56,296,12,21.4285717,35,62.5,7,12.5,2,3.571428537,9,16.0714283
01M188,P.S. 188 THE ISLAND SCHOOL,3,2013,All Students,45,280.4666748,27,60,17,37.77777863,1,2.222222328,0,0,1,2.222222328
01M188,P.S. 188 THE ISLAND SCHOOL,5,2013,All Students,33,274.8787842,24,72.72727203,8,24.24242401,1,3.030303001,0,0,1,3.030303001
01M188,P.S. 188 THE ISLAND SCHOOL,7,2013,All Students,63,281.4920654,37,58.73015976,23,36.50793839,2,3.174603224,1,1.587301612,3,4.761904716
01M188,P.S. 188 THE ISLAND SCHOOL,All Grades,2013,All Students,299,279.1939697,159,53.17725754,121,40.46822739,15,5.016722202,4,1.337792635,19,6.354515076
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2023,All Students,38,458.3947449,3,7.894736767,11,28.94736862,11,28.94736862,13,34.21052551,24,63.15789413
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2023,All Students,125,457.9760132,10,8,28,22.39999962,53,42.40000153,34,27.20000076,87,69.59999847
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2022,All Students,28,596.6428833,5,17.857143399999998,14,50,3,10.71428585,6,21.4285717,9,32.1428566
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2022,All Students,91,606.4285889,7,7.692307472,35,38.46154022,28,30.76922989,21,23.07692337,49,53.84615326
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2019,All Students,43,604.3953247,1,2.325581312,16,37.20930099,17,39.53488541,9,20.930233,26,60.46511459
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2019,All Students,112,606.0625,11,9.821428299,32,28.5714283,52,46.42856979,17,15.178571699999999,69,61.6071434
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2018,All Students,32,603.78125,2,6.25,12,37.5,16,50,2,6.25,18,56.25
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2018,All Students,107,609.6915894,6,5.607476711,31,28.97196198,50,46.72897339,20,18.69158936,70,65.42056274
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2017,All Students,35,328.8857117,1,2.8571429249999998,12,34.285713200000004,11,31.4285717,11,31.4285717,22,62.8571434
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2017,All Students,105,319.8381042,11,10.47619057,36,34.285713200000004,37,35.23809433,21,20,58,55.23809433
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2016,All Students,32,317.25,2,6.25,12,37.5,12,37.5,6,18.75,18,56.25
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2016,All Students,85,317.129425,9,10.5882349,30,35.29411697,34,40,12,14.11764717,46,54.11764526
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2015,All Students,18,305.277771,4,22.22222137,7,38.88888931,5,27.77777863,2,11.11111069,7,38.88888931
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2015,All Students,78,313.6923218,17,21.79487228,22,28.20512772,28,35.89743423,11,14.10256386,39,50
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2014,All Students,36,305,7,19.44444466,10,27.77777863,12,33.33333206,7,19.44444466,19,52.77777863
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2014,All Students,78,305.6538391,20,25.64102554,18,23.07692337,26,33.33333206,14,17.94871712,40,51.28205109
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,4,2013,All Students,16,317.1875,2,12.5,5,31.25,6,37.5,3,18.75,9,56.25
01M315,THE EAST VILLAGE COMMUNITY SCHOOL,All Grades,2013,All Students,78,305.9487305,21,26.92307663,28,35.89743423,21,26.92307663,8,10.2564106,29,37.17948532
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2023,All Students,36,441.972229,11,30.55555534,11,30.55555534,12,33.33333206,2,5.555555344,14,38.88888931
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2023,All Students,110,441.2999878,34,30.90909004,35,31.81818199,35,31.81818199,6,5.454545498,41,37.27272797
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2022,All Students,47,596.8085327,13,27.65957451,18,38.29787064,15,31.9148941,1,2.127659559,16,34.04255295
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2022,All Students,130,598.1307983,33,25.38461494,44,33.84615326,37,28.46153831,16,12.30769253,53,40.76922989
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2019,All Students,68,591.25,29,42.64706039,26,38.23529434,8,11.76470566,5,7.352941036,13,19.11764717
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2019,All Students,175,592.234314,65,37.1428566,55,31.4285717,35,20,20,11.428571699999999,55,31.4285717
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2018,All Students,52,593.3269043,23,44.23077011,19,36.53845978,9,17.30769157,1,1.923076868,10,19.23077011
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2018,All Students,166,592.3132324,68,40.96385574,55,33.13253021,31,18.67469788,12,7.228915691,43,25.90361404
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2017,All Students,61,296.6557312,17,27.86885262,28,45.90163803,11,18.03278732,5,8.196721077,16,26.22950745
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2017,All Students,175,293.6799927,59,33.714286799999996,76,43.42856979,26,14.85714245,14,8,40,22.857143399999998
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2016,All Students,27,297.2592468,11,40.74074173,9,33.33333206,5,18.51851845,2,7.407407284,7,25.92592621
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2016,All Students,91,294.0989075,35,38.46154022,33,36.26373672,13,14.28571415,10,10.98901081,23,25.27472496
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2015,All Students,27,278,12,44.44444275,12,44.44444275,3,11.11111069,0,0,3,11.11111069
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2015,All Students,74,281.2973022,33,44.59459305,27,36.48648834,12,16.21621704,2,2.702702761,14,18.91891861
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2014,All Students,26,277.384613,12,46.15384674,9,34.61538315,5,19.23077011,0,0,5,19.23077011
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2014,All Students,91,278.8241882,43,47.25274658,31,34.06593323,13,14.28571415,4,4.39560461,17,18.68131828
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,7,2013,All Students,40,276.875,19,47.5,17,42.5,3,7.5,1,2.5,4,10
01M332,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,All Grades,2013,All Students,95,276.8421021,49,51.57894897,38,40,7,7.368421078,1,1.052631617,8,8.421052933
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2023,All Students,26,458.5769348,1,3.846153736,11,42.30769348,6,23.07692337,8,30.76922989,14,53.84615326
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2023,All Students,91,448.2088013,19,20.87912178,29,31.86813164,27,29.67033005,16,17.58241844,43,47.25274658
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2022,All Students,31,594.2903442,9,29.03225899,9,29.03225899,7,22.58064461,6,19.35483932,13,41.93548203
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2022,All Students,93,601.4838867,15,16.12903214,33,35.48387146,31,33.33333206,14,15.05376339,45,48.38709641
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2019,All Students,34,600.0294189,6,17.64705849,11,32.35293961,11,32.35293961,6,17.64705849,17,50
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2019,All Students,95,604.7894897,14,14.73684216,26,27.36842155,39,41.05263138,16,16.84210587,55,57.89473724
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2018,All Students,29,608.8965454,2,6.896551609,6,20.6896553,15,51.72413635,6,20.6896553,21,72.41379547
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2018,All Students,89,608.4382324,9,10.11236,20,22.47191048,44,49.4382019,16,17.97752762,60,67.41573334
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2017,All Students,29,307.5172424,6,20.6896553,11,37.93103409,9,31.03448296,3,10.34482765,12,41.37931061
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2017,All Students,85,321.3999939,14,16.47058868,19,22.35294151,39,45.88235474,13,15.29411793,52,61.17647171
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2016,All Students,23,317.2608643,3,13.04347801,4,17.39130402,13,56.52173996,3,13.04347801,16,69.56521606
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2016,All Students,76,320.5921021,13,17.10526276,16,21.05263138,30,39.4736824,17,22.36842155,47,61.84210587
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2015,All Students,34,316.7941284,6,17.64705849,12,35.29411697,6,17.64705849,10,29.41176414,16,47.05882263
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2015,All Students,89,314.6292114,17,19.10112381,31,34.83145905,22,24.71910095,19,21.34831429,41,46.06741714
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2014,All Students,34,308.2647095,11,32.35293961,10,29.41176414,9,26.47058868,4,11.76470566,13,38.23529434
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2014,All Students,104,305.625,31,29.80769157,31,29.80769157,32,30.76922989,10,9.615385056,42,40.38461685
01M361,THE CHILDREN'S WORKSHOP SCHOOL,4,2013,All Students,40,300.3250122,12,30,18,45,6,15,4,10,10,25
01M361,THE CHILDREN'S WORKSHOP SCHOOL,All Grades,2013,All Students,101,301.9208069,29,28.71287155,41,40.59405899,27,26.73267365,4,3.960396051,31,30.69306946
01M363,NEIGHBORHOOD SCHOOL,4,2023,All Students,3,s,s,s,s,s,s,s,s,s,s,s
01M363,NEIGHBORHOOD SCHOOL,All Grades,2023,All Students,8,443.5,3,37.5,2,25,1,12.5,2,25,3,37.5
01M363,NEIGHBORHOOD SCHOOL,4,2022,All Students,2,s,s,s,s,s,s,s,s,s,s,s
01M363,NEIGHBORHOOD SCHOOL,All Grades,2022,All Students,6,607.166687,0,0,0,0,6,100,0,0,6,100
01M363,NEIGHBORHOOD SCHOOL,4,2019,All Students,8,599.25,2,25,2,25,3,37.5,1,12.5,4,50
01M363,NEIGHBORHOOD SCHOOL,All Grades,2019,All Students,27,597.888916,6,22.22222137,11,40.74074173,8,29.62962914,2,7.407407284,10,37.0370369
01M363,NEIGHBORHOOD SCHOOL,4,2018,All Students,7,608.7142944,0,0,2,28.5714283,4,57.1428566,1,14.28571415,5,71.42857361
01M363,NEIGHBORHOOD SCHOOL,All Grades,2018,All Students,32,605.34375,3,9.375,14,43.75,11,34.375,4,12.5,15,46.875
01M363,NEIGHBORHOOD SCHOOL,4,2017,All Students,15,312.0666809,2,13.33333302,5,33.33333206,7,46.66666794,1,6.666666508,8,53.33333206
01M363,NEIGHBORHOOD SCHOOL,All Grades,2017,All Students,28,305.3928528,8,28.5714283,8,28.5714283,11,39.285713200000004,1,3.571428537,12,42.8571434
01M363,NEIGHBORHOOD SCHOOL,4,2016,All Students,6,283.6666565,2,33.33333206,4,66.66666412,0,0,0,0,0,0
01M363,NEIGHBORHOOD SCHOOL,All Grades,2016,All Students,33,300.6969604,8,24.24242401,15,45.45454407,9,27.27272797,1,3.030303001,10,30.30303001
01M363,NEIGHBORHOOD SCHOOL,4,2015,All Students,21,303.7619019,5,23.80952454,11,52.38095093,3,14.28571415,2,9.523809433,5,23.80952454
01M363,NEIGHBORHOOD SCHOOL,All Grades,2015,All Students,41,s,s,s,s,s,s,s,s,s,s,s
01M363,NEIGHBORHOOD SCHOOL,4,2014,All Students,20,308.2000122,4,20,9,45,4,20,3,15,7,35
01M363,NEIGHBORHOOD SCHOOL,All Grades,2014,All Students,76,299.171051,25,32.89473724,28,36.84210587,19,25,4,5.263157845,23,30.2631588
01M363,NEIGHBORHOOD SCHOOL,4,2013,All Students,44,305.4772644,11,25,19,43.18181992,10,22.72727203,4,9.090909004,14,31.81818199
01M363,NEIGHBORHOOD SCHOOL,All Grades,2013,All Students,110,298.6363525,36,32.72727203,47,42.72727203,20,18.18181801,7,6.363636494,27,24.54545403
01M364,EARTH SCHOOL,4,2023,All Students,4,s,s,s,s,s,s,s,s,s,s,s
01M364,EARTH SCHOOL,All Grades,2023,All Students,25,s,s,s,s,s,s,s,s,s,s,s
01M364,EARTH SCHOOL,4,2022,All Students,12,593.416687,2,16.66666603,6,50,2,16.66666603,2,16.66666603,4,33.33333206
01M364,EARTH SCHOOL,All Grades,2022,All Students,28,s,s,s,s,s,s,s,s,s,s,s
01M364,EARTH SCHOOL,4,2019,All Students,7,588.7142944,3,42.8571434,3,42.8571434,1,14.28571415,0,0,1,14.28571415
01M364,EARTH SCHOOL,All Grades,2019,All Students,32,593.5,10,31.25,15,46.875,5,15.625,2,6.25,7,21.875
01M364,EARTH SCHOOL,4,2018,All Students,18,603.888916,2,11.11111069,6,33.33333206,6,33.33333206,4,22.22222137,10,55.55555725
01M364,EARTH SCHOOL,All Grades,2018,All Students,37,599.7838135,8,21.62162209,15,40.54053879,9,24.32432365,5,13.51351357,14,37.83783722
01M364,EARTH SCHOOL,4,2017,All Students,11,296.1818237,4,36.36363602,3,27.27272797,3,27.27272797,1,9.090909004,4,36.36363602
01M364,EARTH SCHOOL,All Grades,2017,All Students,39,314.615387,7,17.94871712,12,30.76922989,14,35.89743423,6,15.38461494,20,51.28205109
01M364,EARTH SCHOOL,4,2016,All Students,12,321.25,1,8.333333015,2,16.66666603,7,58.33333206,2,16.66666603,9,75
01M364,EARTH SCHOOL,All Grades,2016,All Students,43,319.2790833,5,11.6279068,13,30.2325573,16,37.20930099,9,20.930233,25,58.139534
01M364,EARTH SCHOOL,4,2015,All Students,19,331.2631531,1,5.263157845,3,15.78947353,9,47.36841965,6,31.57894707,15,78.94736481
01M364,EARTH SCHOOL,All Grades,2015,All Students,42,319.9285583,6,14.28571415,13,30.95238113,16,38.09523773,7,16.66666603,23,54.76190567
